classe_nome;arquivo;fs_hz;amostra;tempo_s;aceleracao_g
normal;100.mat;48000;570;0,0118750;-0,004590
normal;100.mat;48000;571;0,0118958;0,001252
normal;100.mat;48000;572;0,0119167;0,025242
normal;100.mat;48000;573;0,0119375;0,046730
normal;100.mat;48000;574;0,0119583;0,032544
normal;100.mat;48000;575;0,0119792;-0,030041
normal;100.mat;48000;576;0,0120000;-0,080734
normal;100.mat;48000;577;0,0120208;-0,077814
normal;100.mat;48000;578;0,0120417;-0,012934
normal;100.mat;48000;579;0,0120625;0,059873
normal;100.mat;48000;580;0,0120833;0,093877
normal;100.mat;48000;581;0,0121042;0,077814
normal;100.mat;48000;582;0,0121250;0,019818
normal;100.mat;48000;583;0,0121458;0,015855
normal;100.mat;48000;584;0,0121667;0,046313
normal;100.mat;48000;585;0,0121875;0,056118
normal;100.mat;48000;586;0,0122083;0,029415
normal;100.mat;48000;587;0,0122292;-0,026703
normal;100.mat;48000;588;0,0122500;-0,052988
normal;100.mat;48000;589;0,0122708;-0,037342
normal;100.mat;48000;590;0,0122917;0,022530
normal;100.mat;48000;591;0,0123125;0,071346
normal;100.mat;48000;592;0,0123333;0,065505
normal;100.mat;48000;593;0,0123542;0,031084
normal;100.mat;48000;594;0,0123750;0,015229
normal;100.mat;48000;595;0,0123958;0,047147
normal;100.mat;48000;596;0,0124167;0,073641
normal;100.mat;48000;597;0,0124375;0,065505
normal;100.mat;48000;598;0,0124583;0,015020
normal;100.mat;48000;599;0,0124792;-0,040471
normal;100.mat;48000;600;0,0125000;-0,027537
normal;100.mat;48000;601;0,0125208;0,023574
normal;100.mat;48000;602;0,0125417;0,068634
normal;100.mat;48000;603;0,0125625;0,074684
normal;100.mat;48000;604;0,0125833;0,049025
normal;100.mat;48000;605;0,0126042;0,039011
normal;100.mat;48000;606;0,0126250;0,060707
normal;100.mat;48000;607;0,0126458;0,107020
normal;100.mat;48000;608;0,0126667;0,110566
normal;100.mat;48000;609;0,0126875;0,061124
normal;100.mat;48000;610;0,0127083;-0,014394
normal;100.mat;48000;611;0,0127292;-0,066548
normal;100.mat;48000;612;0,0127500;-0,048816
normal;100.mat;48000;613;0,0127708;-0,020653
normal;100.mat;48000;614;0,0127917;-0,014603
normal;100.mat;48000;615;0,0128125;-0,025451
normal;100.mat;48000;616;0,0128333;-0,036299
normal;100.mat;48000;617;0,0128542;-0,015229
normal;100.mat;48000;618;0,0128750;0,020236
normal;100.mat;48000;619;0,0128958;0,041932
normal;100.mat;48000;620;0,0129167;0,010431
normal;100.mat;48000;621;0,0129375;-0,065505
normal;100.mat;48000;622;0,0129583;-0,115782
normal;100.mat;48000;623;0,0129792;-0,098884
normal;100.mat;48000;624;0,0130000;-0,016063
normal;100.mat;48000;625;0,0130208;0,042558
normal;100.mat;48000;626;0,0130417;0,041723
normal;100.mat;48000;627;0,0130625;0,006676
normal;100.mat;48000;628;0,0130833;-0,034839
normal;100.mat;48000;629;0,0131042;-0,027537
normal;100.mat;48000;630;0,0131250;-0,018984
normal;100.mat;48000;631;0,0131458;-0,027329
normal;100.mat;48000;632;0,0131667;-0,053197
normal;100.mat;48000;633;0,0131875;-0,087410
normal;100.mat;48000;634;0,0132083;-0,068843
normal;100.mat;48000;635;0,0132292;-0,016689
normal;100.mat;48000;636;0,0132500;0,061333
normal;100.mat;48000;637;0,0132708;0,101178
normal;100.mat;48000;638;0,0132917;0,058204
normal;100.mat;48000;639;0,0133125;0,018358
normal;100.mat;48000;640;0,0133333;0,009596
normal;100.mat;48000;641;0,0133542;0,032961
normal;100.mat;48000;642;0,0133750;0,057369
normal;100.mat;48000;643;0,0133958;0,013351
normal;100.mat;48000;644;0,0134167;-0,059455
normal;100.mat;48000;645;0,0134375;-0,099927
normal;100.mat;48000;646;0,0134583;-0,070929
normal;100.mat;48000;647;0,0134792;0,009179
normal;100.mat;48000;648;0,0135000;0,060707
normal;100.mat;48000;649;0,0135208;0,068843
normal;100.mat;48000;650;0,0135417;0,032961
normal;100.mat;48000;651;0,0135625;0,019401
normal;100.mat;48000;652;0,0135833;0,051319
normal;100.mat;48000;653;0,0136042;0,076770
normal;100.mat;48000;654;0,0136250;0,067174
normal;100.mat;48000;655;0,0136458;-0,003755
normal;100.mat;48000;656;0,0136667;-0,056952
normal;100.mat;48000;657;0,0136875;-0,050068
normal;100.mat;48000;658;0,0137083;0,006050
normal;100.mat;48000;659;0,0137292;0,074267
normal;100.mat;48000;660;0,0137500;0,090122
normal;100.mat;48000;661;0,0137708;0,074476
normal;100.mat;48000;662;0,0137917;0,057161
normal;100.mat;48000;663;0,0138125;0,070929
normal;100.mat;48000;664;0,0138333;0,114947
normal;100.mat;48000;665;0,0138542;0,128507
normal;100.mat;48000;666;0,0138750;0,068217
normal;100.mat;48000;667;0,0138958;-0,017524
normal;100.mat;48000;668;0,0139167;-0,042975
normal;100.mat;48000;669;0,0139375;-0,002086
normal;100.mat;48000;670;0,0139583;0,072807
normal;100.mat;48000;671;0,0139792;0,116407
normal;100.mat;48000;672;0,0140000;0,110566
normal;100.mat;48000;673;0,0140208;0,082820
normal;100.mat;48000;674;0,0140417;0,056326
normal;100.mat;48000;675;0,0140625;0,061542
normal;100.mat;48000;676;0,0140833;0,080317
normal;100.mat;48000;677;0,0141042;0,066757
normal;100.mat;48000;678;0,0141250;0,013560
normal;100.mat;48000;679;0,0141458;-0,027746
normal;100.mat;48000;680;0,0141667;-0,003546
normal;100.mat;48000;681;0,0141875;0,063002
normal;100.mat;48000;682;0,0142083;0,120371
normal;100.mat;48000;683;0,0142292;0,126838
normal;100.mat;48000;684;0,0142500;0,089287
normal;100.mat;48000;685;0,0142708;0,056326
normal;100.mat;48000;686;0,0142917;0,039846
normal;100.mat;48000;687;0,0143125;0,058621
normal;100.mat;48000;688;0,0143333;0,062167
normal;100.mat;48000;689;0,0143542;0,001460
normal;100.mat;48000;690;0,0143750;-0,065714
normal;100.mat;48000;691;0,0143958;-0,073641
normal;100.mat;48000;692;0,0144167;-0,000209
normal;100.mat;48000;693;0,0144375;0,080734
normal;100.mat;48000;694;0,0144583;0,113487
normal;100.mat;48000;695;0,0144792;0,078648
normal;100.mat;48000;696;0,0145000;0,015229
normal;100.mat;48000;697;0,0145208;0,003129
normal;100.mat;48000;698;0,0145417;0,027120
normal;100.mat;48000;699;0,0145625;0,058621
normal;100.mat;48000;700;0,0145833;0,060498
normal;100.mat;48000;701;0,0146042;0,031084
normal;100.mat;48000;702;0,0146250;0,025868
normal;100.mat;48000;703;0,0146458;0,060916
normal;100.mat;48000;704;0,0146667;0,118285
normal;100.mat;48000;705;0,0146875;0,130385
normal;100.mat;48000;706;0,0147083;0,061124
normal;100.mat;48000;707;0,0147292;-0,029623
normal;100.mat;48000;708;0,0147500;-0,078857
normal;100.mat;48000;709;0,0147708;-0,048399
normal;100.mat;48000;710;0,0147917;0,007719
normal;100.mat;48000;711;0,0148125;0,025451
normal;100.mat;48000;712;0,0148333;0,009388
normal;100.mat;48000;713;0,0148542;-0,031292
normal;100.mat;48000;714;0,0148750;-0,037342
normal;100.mat;48000;715;0,0148958;-0,011265
normal;100.mat;48000;716;0,0149167;0,015855
normal;100.mat;48000;717;0,0149375;0,017524
normal;100.mat;48000;718;0,0149583;-0,027954
normal;100.mat;48000;719;0,0149792;-0,057578
normal;100.mat;48000;720;0,0150000;-0,043392
normal;100.mat;48000;721;0,0150208;-0,000626
normal;100.mat;48000;722;0,0150417;0,035882
normal;100.mat;48000;723;0,0150625;0,008345
normal;100.mat;48000;724;0,0150833;-0,066757
normal;100.mat;48000;725;0,0151042;-0,111192
normal;100.mat;48000;726;0,0151250;-0,099092
normal;100.mat;48000;727;0,0151458;-0,039637
normal;100.mat;48000;728;0,0151667;0,003964
normal;100.mat;48000;729;0,0151875;-0,001252
normal;100.mat;48000;730;0,0152083;-0,027537
normal;100.mat;48000;731;0,0152292;-0,057578
normal;100.mat;48000;732;0,0152500;-0,042140
normal;100.mat;48000;733;0,0152708;-0,008553
normal;100.mat;48000;734;0,0152917;-0,001669
normal;100.mat;48000;735;0,0153125;-0,022530
normal;100.mat;48000;736;0,0153333;-0,051319
normal;100.mat;48000;737;0,0153542;-0,028580
normal;100.mat;48000;738;0,0153750;0,037968
normal;100.mat;48000;739;0,0153958;0,110566
normal;100.mat;48000;740;0,0154167;0,118494
normal;100.mat;48000;741;0,0154375;0,048607
normal;100.mat;48000;742;0,0154583;-0,011682
normal;100.mat;48000;743;0,0154792;-0,032753
normal;100.mat;48000;744;0,0155000;-0,007093
normal;100.mat;48000;745;0,0155208;0,009388
normal;100.mat;48000;746;0,0155417;-0,003755
normal;100.mat;48000;747;0,0155625;-0,011891
normal;100.mat;48000;748;0,0155833;-0,003338
normal;100.mat;48000;749;0,0156042;0,066340
normal;100.mat;48000;750;0,0156250;0,144153
normal;100.mat;48000;751;0,0156458;0,170022
normal;100.mat;48000;752;0,0156667;0,139355
normal;100.mat;48000;753;0,0156875;0,081151
normal;100.mat;48000;754;0,0157083;0,065297
normal;100.mat;48000;755;0,0157292;0,076353
normal;100.mat;48000;756;0,0157500;0,081569
normal;100.mat;48000;757;0,0157708;0,052362
normal;100.mat;48000;758;0,0157917;-0,017315
normal;100.mat;48000;759;0,0158125;-0,064254
normal;100.mat;48000;760;0,0158333;-0,064462
normal;100.mat;48000;761;0,0158542;-0,037134
normal;100.mat;48000;762;0,0158750;-0,012934
normal;100.mat;48000;763;0,0158958;-0,027329
normal;100.mat;48000;764;0,0159167;-0,059873
normal;100.mat;48000;765;0,0159375;-0,062376
normal;100.mat;48000;766;0,0159583;-0,024199
normal;100.mat;48000;767;0,0159792;0,044644
normal;100.mat;48000;768;0,0160000;0,077396
normal;100.mat;48000;769;0,0160208;0,048607
normal;100.mat;48000;770;0,0160417;-0,002086
normal;100.mat;48000;771;0,0160625;-0,040263
normal;100.mat;48000;772;0,0160833;-0,026077
normal;100.mat;48000;773;0,0161042;0,003546
normal;100.mat;48000;774;0,0161250;0,014186
normal;100.mat;48000;775;0,0161458;-0,006884
normal;100.mat;48000;776;0,0161667;-0,034004
normal;100.mat;48000;777;0,0161875;-0,025034
normal;100.mat;48000;778;0,0162083;0,005215
normal;100.mat;48000;779;0,0162292;0,038177
normal;100.mat;48000;780;0,0162500;0,027954
normal;100.mat;48000;781;0,0162708;-0,008762
normal;100.mat;48000;782;0,0162917;-0,015229
normal;100.mat;48000;783;0,0163125;0,023574
normal;100.mat;48000;784;0,0163333;0,093877
normal;100.mat;48000;785;0,0163542;0,144988
normal;100.mat;48000;786;0,0163750;0,135391
normal;100.mat;48000;787;0,0163958;0,098049
normal;100.mat;48000;788;0,0164167;0,078857
normal;100.mat;48000;789;0,0164375;0,089287
normal;100.mat;48000;790;0,0164583;0,103682
normal;100.mat;48000;791;0,0164792;0,090748
normal;100.mat;48000;792;0,0165000;0,059873
normal;100.mat;48000;793;0,0165208;0,013143
normal;100.mat;48000;794;0,0165417;0,018567
normal;100.mat;48000;795;0,0165625;0,071138
normal;100.mat;48000;796;0,0165833;0,115156
normal;100.mat;48000;797;0,0166042;0,124126
normal;100.mat;48000;798;0,0166250;0,076979
normal;100.mat;48000;799;0,0166458;0,051528
normal;100.mat;48000;800;0,0166667;0,050068
normal;100.mat;48000;801;0,0166875;0,069886
normal;100.mat;48000;802;0,0167083;0,071346
normal;100.mat;48000;803;0,0167292;0,005424
normal;100.mat;48000;804;0,0167500;-0,055492
normal;100.mat;48000;805;0,0167708;-0,084281
normal;100.mat;48000;806;0,0167917;-0,053823
normal;100.mat;48000;807;0,0168125;0,006884
normal;100.mat;48000;808;0,0168333;0,022530
normal;100.mat;48000;809;0,0168542;-0,002086
normal;100.mat;48000;810;0,0168750;-0,028580
normal;100.mat;48000;811;0,0168958;-0,025868
normal;100.mat;48000;812;0,0169167;0,014603
normal;100.mat;48000;813;0,0169375;0,063836
normal;100.mat;48000;814;0,0169583;0,069678
normal;100.mat;48000;815;0,0169792;0,027954
normal;100.mat;48000;816;0,0170000;-0,021070
normal;100.mat;48000;817;0,0170208;-0,040263
normal;100.mat;48000;818;0,0170417;-0,025034
normal;100.mat;48000;819;0,0170625;-0,009179
normal;100.mat;48000;820;0,0170833;-0,020027
normal;100.mat;48000;821;0,0171042;-0,045270
normal;100.mat;48000;822;0,0171250;-0,047564
normal;100.mat;48000;823;0,0171458;-0,003546
normal;100.mat;48000;824;0,0171667;0,053197
normal;100.mat;48000;825;0,0171875;0,072807
normal;100.mat;48000;826;0,0172083;0,040680
normal;100.mat;48000;827;0,0172292;-0,022739
normal;100.mat;48000;828;0,0172500;-0,050276
normal;100.mat;48000;829;0,0172708;-0,026286
normal;100.mat;48000;830;0,0172917;0,012100
normal;100.mat;48000;831;0,0173125;0,030875
normal;100.mat;48000;832;0,0173333;0,003546
normal;100.mat;48000;833;0,0173542;-0,039428
normal;100.mat;48000;834;0,0173750;-0,051737
normal;100.mat;48000;835;0,0173958;-0,019610
normal;100.mat;48000;836;0,0174167;0,004590
normal;100.mat;48000;837;0,0174375;-0,002921
normal;100.mat;48000;838;0,0174583;-0,040680
normal;100.mat;48000;839;0,0174792;-0,069678
normal;100.mat;48000;840;0,0175000;-0,035465
normal;100.mat;48000;841;0,0175208;0,013769
normal;100.mat;48000;842;0,0175417;0,053614
normal;100.mat;48000;843;0,0175625;0,049859
normal;100.mat;48000;844;0,0175833;0,005841
normal;100.mat;48000;845;0,0176042;-0,016063
normal;100.mat;48000;846;0,0176250;-0,007510
normal;100.mat;48000;847;0,0176458;0,027746
normal;100.mat;48000;848;0,0176667;0,035256
normal;100.mat;48000;849;0,0176875;-0,007302
normal;100.mat;48000;850;0,0177083;-0,052988
normal;100.mat;48000;851;0,0177292;-0,063836
normal;100.mat;48000;852;0,0177500;-0,018150
normal;100.mat;48000;853;0,0177708;0,034839
normal;100.mat;48000;854;0,0177917;0,051945
normal;100.mat;48000;855;0,0178125;0,036925
normal;100.mat;48000;856;0,0178333;-0,003546
normal;100.mat;48000;857;0,0178542;-0,011474
normal;100.mat;48000;858;0,0178750;0,016272
normal;100.mat;48000;859;0,0178958;0,028998
normal;100.mat;48000;860;0,0179167;0,012308
normal;100.mat;48000;861;0,0179375;-0,042975
normal;100.mat;48000;862;0,0179583;-0,062585
normal;100.mat;48000;863;0,0179792;-0,041514
normal;100.mat;48000;864;0,0180000;-0,038594
normal;100.mat;48000;865;0,0180208;-0,033587
normal;100.mat;48000;866;0,0180417;-0,058204
normal;100.mat;48000;867;0,0180625;-0,079482
normal;100.mat;48000;868;0,0180833;-0,065088
normal;100.mat;48000;869;0,0181042;-0,024825
normal;100.mat;48000;870;0,0181250;0,016481
normal;100.mat;48000;871;0,0181458;0,010014
normal;100.mat;48000;872;0,0181667;-0,029206
normal;100.mat;48000;873;0,0181875;-0,091374
normal;100.mat;48000;874;0,0182083;-0,112026
normal;100.mat;48000;875;0,0182292;-0,075102
normal;100.mat;48000;876;0,0182500;-0,028580
normal;100.mat;48000;877;0,0182708;-0,003338
normal;100.mat;48000;878;0,0182917;-0,023991
normal;100.mat;48000;879;0,0183125;-0,038594
normal;100.mat;48000;880;0,0183333;-0,029206
normal;100.mat;48000;881;0,0183542;-0,022322
normal;100.mat;48000;882;0,0183750;-0,023156
normal;100.mat;48000;883;0,0183958;-0,063836
normal;100.mat;48000;884;0,0184167;-0,118285
normal;100.mat;48000;885;0,0184375;-0,136852
normal;100.mat;48000;886;0,0184583;-0,104308
normal;100.mat;48000;887;0,0184792;-0,031710
normal;100.mat;48000;888;0,0185000;-0,000626
normal;100.mat;48000;889;0,0185208;-0,025034
normal;100.mat;48000;890;0,0185417;-0,045895
normal;100.mat;48000;891;0,0185625;-0,030041
normal;100.mat;48000;892;0,0185833;0,019401
normal;100.mat;48000;893;0,0186042;0,046521
normal;100.mat;48000;894;0,0186250;0,038802
normal;100.mat;48000;895;0,0186458;0,016898
normal;100.mat;48000;896;0,0186667;-0,010222
normal;100.mat;48000;897;0,0186875;-0,003964
normal;100.mat;48000;898;0,0187083;0,026911
normal;100.mat;48000;899;0,0187292;0,032544
normal;100.mat;48000;900;0,0187500;-0,006258
normal;100.mat;48000;901;0,0187708;-0,053614
normal;100.mat;48000;902;0,0187917;-0,082403
normal;100.mat;48000;903;0,0188125;-0,068634
normal;100.mat;48000;904;0,0188333;-0,015646
normal;100.mat;48000;905;0,0188542;0,013351
normal;100.mat;48000;906;0,0188750;0,001878
normal;100.mat;48000;907;0,0188958;-0,034004
normal;100.mat;48000;908;0,0189167;-0,042975
normal;100.mat;48000;909;0,0189375;-0,023991
normal;100.mat;48000;910;0,0189583;-0,004381
normal;100.mat;48000;911;0,0189792;0,004381
normal;100.mat;48000;912;0,0190000;-0,015020
normal;100.mat;48000;913;0,0190208;-0,025868
normal;100.mat;48000;914;0,0190417;-0,002295
normal;100.mat;48000;915;0,0190625;0,055074
normal;100.mat;48000;916;0,0190833;0,089496
normal;100.mat;48000;917;0,0191042;0,070721
normal;100.mat;48000;918;0,0191250;0,024825
normal;100.mat;48000;919;0,0191458;-0,009388
normal;100.mat;48000;920;0,0191667;0,002295
normal;100.mat;48000;921;0,0191875;0,042975
normal;100.mat;48000;922;0,0192083;0,077396
normal;100.mat;48000;923;0,0192292;0,072807
normal;100.mat;48000;924;0,0192500;0,025868
normal;100.mat;48000;925;0,0192708;-0,011891
normal;100.mat;48000;926;0,0192917;0,005424
normal;100.mat;48000;927;0,0193125;0,038802
normal;100.mat;48000;928;0,0193333;0,057995
normal;100.mat;48000;929;0,0193542;0,057578
normal;100.mat;48000;930;0,0193750;0,044644
normal;100.mat;48000;931;0,0193958;0,059664
normal;100.mat;48000;932;0,0194167;0,102430
normal;100.mat;48000;933;0,0194375;0,141441
normal;100.mat;48000;934;0,0194583;0,122457
normal;100.mat;48000;935;0,0194792;0,046730
normal;100.mat;48000;936;0,0195000;-0,009179
normal;100.mat;48000;937;0,0195208;-0,010222
normal;100.mat;48000;938;0,0195417;0,039011
normal;100.mat;48000;939;0,0195625;0,090330
normal;100.mat;48000;940;0,0195833;0,102222
normal;100.mat;48000;941;0,0196042;0,100553
normal;100.mat;48000;942;0,0196250;0,106602
normal;100.mat;48000;943;0,0196458;0,128507
normal;100.mat;48000;944;0,0196667;0,138312
normal;100.mat;48000;945;0,0196875;0,097215
normal;100.mat;48000;946;0,0197083;0,026494
normal;100.mat;48000;947;0,0197292;-0,037134
normal;100.mat;48000;948;0,0197500;-0,051319
normal;100.mat;48000;949;0,0197708;0,006676
normal;100.mat;48000;950;0,0197917;0,083029
normal;100.mat;48000;951;0,0198125;0,112861
normal;100.mat;48000;952;0,0198333;0,084698
normal;100.mat;48000;953;0,0198542;0,040263
normal;100.mat;48000;954;0,0198750;0,018358
normal;100.mat;48000;955;0,0198958;0,036090
normal;100.mat;48000;956;0,0199167;0,049859
normal;100.mat;48000;957;0,0199375;0,031292
normal;100.mat;48000;958;0,0199583;0,006258
normal;100.mat;48000;959;0,0199792;-0,009179
normal;100.mat;48000;960;0,0200000;0,030249
normal;100.mat;48000;961;0,0200208;0,087618
normal;100.mat;48000;962;0,0200417;0,120997
normal;100.mat;48000;963;0,0200625;0,114738
normal;100.mat;48000;964;0,0200833;0,060081
normal;100.mat;48000;965;0,0201042;0,030458
normal;100.mat;48000;966;0,0201250;0,037134
normal;100.mat;48000;967;0,0201458;0,054449
normal;100.mat;48000;968;0,0201667;0,042349
normal;100.mat;48000;969;0,0201875;-0,017315
normal;100.mat;48000;970;0,0202083;-0,071138
normal;100.mat;48000;971;0,0202292;-0,086367
normal;100.mat;48000;972;0,0202500;-0,058412
normal;100.mat;48000;973;0,0202708;-0,016898
normal;100.mat;48000;974;0,0202917;0,006258
normal;100.mat;48000;975;0,0203125;0,007302
normal;100.mat;48000;976;0,0203333;0,027120
normal;100.mat;48000;977;0,0203542;0,079274
normal;100.mat;48000;978;0,0203750;0,113487
normal;100.mat;48000;979;0,0203958;0,099718
normal;100.mat;48000;980;0,0204167;0,024408
normal;100.mat;48000;981;0,0204375;-0,070095
normal;100.mat;48000;982;0,0204583;-0,105559
normal;100.mat;48000;983;0,0204792;-0,074267
normal;100.mat;48000;984;0,0205000;-0,008345
normal;100.mat;48000;985;0,0205208;0,043809
normal;100.mat;48000;986;0,0205417;0,037759
normal;100.mat;48000;987;0,0205625;0,022739
normal;100.mat;48000;988;0,0205833;0,027329
normal;100.mat;48000;989;0,0206042;0,040680
normal;100.mat;48000;990;0,0206250;0,042558
normal;100.mat;48000;991;0,0206458;-0,010431
normal;100.mat;48000;992;0,0206667;-0,080317
normal;100.mat;48000;993;0,0206875;-0,129967
normal;100.mat;48000;994;0,0207083;-0,115573
normal;100.mat;48000;995;0,0207292;-0,016063
normal;100.mat;48000;996;0,0207500;0,078648
normal;100.mat;48000;997;0,0207708;0,120997
normal;100.mat;48000;998;0,0207917;0,100135
normal;100.mat;48000;999;0,0208125;0,051319
normal;100.mat;48000;1000;0,0208333;0,033378
normal;100.mat;48000;1001;0,0208542;0,022948
normal;100.mat;48000;1002;0,0208750;-0,006050
normal;100.mat;48000;1003;0,0208958;-0,055492
normal;100.mat;48000;1004;0,0209167;-0,112026
normal;100.mat;48000;1005;0,0209375;-0,109106
normal;100.mat;48000;1006;0,0209583;-0,039428
normal;100.mat;48000;1007;0,0209792;0,032335
normal;100.mat;48000;1008;0,0210000;0,082612
normal;100.mat;48000;1009;0,0210208;0,066757
normal;100.mat;48000;1010;0,0210417;0,022530
normal;100.mat;48000;1011;0,0210625;0,020236
normal;100.mat;48000;1012;0,0210833;0,035673
normal;100.mat;48000;1013;0,0211042;0,048190
